symbol,date,open,low,high,close,volume
AMD,2021-10-29 11:00:00,120.2186,119.8701,119.9195,120.0093,469909
AMD,2021-10-29 11:05:00,120.0654,119.8321,120.4668,120.2375,526525
AMD,2021-10-29 11:10:00,120.4398,120.3155,121.0076,120.348,436727
AMD,2021-10-29 11:15:00,120.2243,120.3631,120.6865,120.3382,381146
AMD,2021-10-29 11:20:00,120.3975,120.4921,120.5481,120.3808,528067
AMD,2021-10-29 11:25:00,120.3673,120.8723,120.4926,120.7154,379497
AMD,2021-10-29 11:30:00,120.849,120.4847,120.4985,120.5313,318355
AMD,2021-10-29 11:35:00,120.0433,120.428,120.5474,120.4148,288825
AMD,2021-10-29 11:40:00,120.3192,120.1437,120.4221,120.4101,263794
AMD,2021-10-29 11:45:00,120.5295,120.0685,120.1728,120.7335,315424
AMD,2021-10-29 11:50:00,120.3698,120.0555,120.608,119.8913,315329
AMD,2021-10-29 11:55:00,120.5371,120.4191,120.6468,120.4404,719676
AMD,2021-10-29 12:00:00,120.7915,120.8362,120.8592,120.5227,446043
AMD,2021-10-29 12:05:00,120.692,120.448,120.8381,120.131,357263
AMD,2021-10-29 12:10:00,120.677,120.6381,121.2852,120.4227,451536
AMD,2021-10-29 12:15:00,121.0974,120.5241,121.0796,121.0119,392040
AMD,2021-10-29 12:20:00,120.66,120.4168,120.945,121.0616,381333
AMD,2021-10-29 12:25:00,121.0182,120.3387,121.2293,120.9685,331777
AMD,2021-10-29 12:30:00,121.0367,120.8241,121.4211,121.4456,609065
AMD,2021-10-29 12:35:00,121.1374,121.0766,121.2854,121.0035,367664
AMD,2021-10-29 12:40:00,120.8733,120.8836,120.9707,121.5616,254778
AMD,2021-10-29 12:45:00,121.4675,120.6502,121.2893,121.4837,323491
AMD,2021-10-29 12:50:00,121.7592,120.8088,121.5436,120.8982,314436
AMD,2021-10-29 12:55:00,120.8612,120.7045,120.9167,120.7123,221289
AMD,2021-10-29 13:00:00,120.8467,120.7381,121.1838,120.6474,428297
AMD,2021-10-29 13:05:00,120.6658,120.7635,121.1293,120.6743,362951
AMD,2021-10-29 13:10:00,121.316,120.4879,120.864,121.3654,322138
AMD,2021-10-29 13:15:00,121.5384,120.5072,120.7278,121.2502,219838
AMD,2021-10-29 13:20:00,120.6883,120.6268,120.7403,120.759,204531
AMD,2021-10-29 13:25:00,120.757,121.0463,120.6388,120.7063,158036
AMD,2021-10-29 13:30:00,120.8225,120.8365,120.5469,121.0095,183694
AMD,2021-10-29 13:35:00,120.7825,120.4146,120.8093,120.2234,227132
AMD,2021-10-29 13:40:00,120.8163,120.2827,120.8856,120.8596,212939
AMD,2021-10-29 13:45:00,120.943,120.657,121.1446,120.4478,187587
AMD,2021-10-29 13:50:00,120.9391,120.9554,121.0981,120.9996,192116
AMD,2021-10-29 13:55:00,120.9186,120.7005,120.9138,120.9241,130575
AMD,2021-10-29 14:00:00,121.0837,121.1172,121.2893,120.6529,326359
AMD,2021-10-29 14:05:00,121.374,121.0921,121.7122,121.519,276670
AMD,2021-10-29 14:10:00,121.1369,121.0357,121.3587,121.2583,338006
AMD,2021-10-29 14:15:00,121.4297,121.3056,121.8448,121.2666,348229
AMD,2021-10-29 14:20:00,121.2276,121.1208,121.3829,120.4939,266404
AMD,2021-10-29 14:25:00,121.2974,121.2108,121.9562,120.6988,466967
AMD,2021-10-29 14:30:00,121.0569,121.1119,121.1641,121.2546,410974
AMD,2021-10-29 14:35:00,121.397,120.4388,120.964,121.4849,237981
AMD,2021-10-29 14:40:00,120.9499,120.6478,121.4936,120.5974,267817
AMD,2021-10-29 14:45:00,120.7156,121.2453,121.1842,121.045,212741
AMD,2021-10-29 14:50:00,120.5038,120.9278,121.1318,120.7847,196811
AMD,2021-10-29 14:55:00,121.114,120.7133,120.8505,120.7422,211548
AMD,2021-10-29 15:00:00,120.7984,120.761,120.6744,120.7669,417074
AMD,2021-10-29 15:05:00,120.6122,120.1822,120.4465,120.9799,334277
AMD,2021-10-29 15:10:00,120.425,120.1635,120.618,120.8202,321054
AMD,2021-10-29 15:15:00,120.0372,120.07,120.6163,120.2667,362272
AMD,2021-10-29 15:20:00,120.8679,120.6138,120.7651,120.3453,284081
AMD,2021-10-29 15:25:00,120.3223,120.2751,120.4394,120.5818,345466
AMD,2021-10-29 15:30:00,120.8365,120.2384,120.3987,120.5205,416703
AMD,2021-10-29 15:35:00,120.7731,120.2489,120.5025,120.1417,397031
AMD,2021-10-29 15:40:00,120.7067,120.2874,120.6184,120.1362,547511
AMD,2021-10-29 15:45:00,120.314,120.0809,119.9756,120.154,749282
AMD,2021-10-29 15:50:00,119.6242,120.0911,120.531,120.4387,1069393
AMD,2021-10-29 15:55:00,120.1846,120.5415,120.5566,120.7273,1171256
AMD,2021-11-01 09:30:00,119.4419,118.2113,119.8699,118.7421,3000701
AMD,2021-11-01 09:35:00,118.7292,118.5737,118.9779,118.9293,1150377
AMD,2021-11-01 09:40:00,119.1827,118.183,119.1062,118.9288,836224
AMD,2021-11-01 09:45:00,118.8825,118.3333,119.3272,119.2396,1015080
AMD,2021-11-01 09:50:00,119.0163,118.978,119.5674,119.0711,786384
AMD,2021-11-01 09:55:00,118.9515,118.9343,119.2461,118.8811,659696
AMD,2021-11-01 10:00:00,119.1269,118.3496,119.4067,119.2538,936791
AMD,2021-11-01 10:05:00,118.8276,118.7623,118.9684,119.2448,821728
AMD,2021-11-01 10:10:00,119.0568,118.8561,119.6435,119.0465,801389
AMD,2021-11-01 10:15:00,119.3468,118.7216,119.6083,118.9706,660673
AMD,2021-11-01 10:20:00,119.5692,119.5048,120.9032,120.4588,1424364
AMD,2021-11-01 10:25:00,120.1825,120.702,121.7551,121.1358,1577117
AMD,2021-11-01 10:30:00,121.3625,121.4749,121.7813,120.9949,1192845
AMD,2021-11-01 10:35:00,121.1264,121.4123,121.9037,121.1029,786044
AMD,2021-11-01 10:40:00,121.0081,120.485,121.4224,120.7208,919013
AMD,2021-11-01 10:45:00,121.3843,120.7029,121.1898,121.6636,552963
AMD,2021-11-01 10:50:00,121.1669,120.7985,121.5225,121.1877,538057
AMD,2021-11-01 10:55:00,120.6691,120.5604,121.1013,120.877,542117
AMD,2021-11-01 11:00:00,121.0744,120.7196,121.0343,120.5577,555609
AMD,2021-11-01 11:05:00,120.771,119.983,121.5173,121.2724,729366
AMD,2021-11-01 11:10:00,121.5602,121.2735,121.903,122.1246,687405
AMD,2021-11-01 11:15:00,121.917,121.9418,122.0701,121.9893,910315
AMD,2021-11-01 11:20:00,122.0379,122.3838,122.8635,122.5557,1134939
AMD,2021-11-01 11:25:00,122.3704,122.0642,123.1629,122.9655,1159340
AMD,2021-11-01 11:30:00,123.4672,122.8311,123.6585,123.17,1307068
AMD,2021-11-01 11:35:00,122.9664,122.5298,123.4731,123.4032,1006974
AMD,2021-11-01 11:40:00,123.3068,122.6662,123.2302,122.9358,1218439
AMD,2021-11-01 11:45:00,122.9655,122.8205,123.2938,122.8957,586780
AMD,2021-11-01 11:50:00,122.7477,122.5536,122.9349,122.8892,441656
AMD,2021-11-01 11:55:00,122.9243,122.82,122.8597,123.0763,737455
AMD,2021-11-01 12:00:00,122.8941,122.7367,122.655,122.6823,465226
AMD,2021-11-01 12:05:00,122.8773,122.5274,123.1244,122.8342,415083
AMD,2021-11-01 12:10:00,123.2923,123.1139,123.1759,122.8266,331440
AMD,2021-11-01 12:15:00,122.8072,122.561,123.0943,123.3342,330188
AMD,2021-11-01 12:20:00,123.4676,123.1079,122.8804,123.2396,315003
AMD,2021-11-01 12:25:00,123.2453,122.6374,122.7508,122.7681,303482
AMD,2021-11-01 12:30:00,122.6045,122.8665,123.2551,122.7223,377055
AMD,2021-11-01 12:35:00,122.7558,122.8384,123.0123,123.3786,377325
AMD,2021-11-01 12:40:00,123.0124,122.8086,122.9359,123.2591,327667
AMD,2021-11-01 12:45:00,122.7718,122.8482,123.0188,122.5039,331443
AMD,2021-11-01 12:50:00,122.9377,122.5607,123.0503,122.8185,208136
AMD,2021-11-01 12:55:00,122.8934,123.0518,123.123,123.4314,402316
AMD,2021-11-01 13:00:00,123.164,122.8931,123.16,123.4944,239321
AMD,2021-11-01 13:05:00,123.2528,123.1658,123.0666,122.8311,302241
AMD,2021-11-01 13:10:00,123.3742,123.1866,123.5994,123.3471,328686
AMD,2021-11-01 13:15:00,123.9336,123.3492,123.2561,123.4138,317359
AMD,2021-11-01 13:20:00,123.2604,122.5603,123.3096,123.565,282825
AMD,2021-11-01 13:25:00,122.7706,122.5322,122.8534,122.9666,361459
AMD,2021-11-01 13:30:00,123.0816,123.07,122.8397,122.6576,290796
AMD,2021-11-01 13:35:00,122.8606,122.6993,122.8837,123.154,347210
AMD,2021-11-01 13:40:00,122.9982,121.9816,122.726,122.1744,431022
AMD,2021-11-01 13:45:00,122.2326,122.7694,122.5429,122.5594,232293
AMD,2021-11-01 13:50:00,122.462,122.0942,122.704,122.1606,355257
AMD,2021-11-01 13:55:00,122.5982,122.0306,122.0894,122.8381,261903
AMD,2021-11-01 14:00:00,122.6405,122.0298,122.3797,122.5928,261709
AMD,2021-11-01 14:05:00,122.2484,122.3494,122.2625,122.8337,286974
AMD,2021-11-01 14:10:00,122.5816,122.7433,122.7815,122.3392,451551
AMD,2021-11-01 14:15:00,122.9021,122.4396,122.93,122.814,476955
AMD,2021-11-01 14:20:00,123.4635,122.8413,123.4352,123.4904,813359
AMD,2021-11-01 14:25:00,123.5275,122.7588,123.7822,123.0146,540938
AMD,2021-11-01 14:30:00,122.7485,122.9142,123.1574,123.0412,393633
AMD,2021-11-01 14:35:00,123.2414,123.4851,122.9235,123.3527,283308
AMD,2021-11-01 14:40:00,122.7511,122.7747,123.1071,122.932,313531
AMD,2021-11-01 14:45:00,123.031,123.1089,123.5582,122.7986,253649
AMD,2021-11-01 14:50:00,123.6578,122.5464,123.0809,122.6796,317905
AMD,2021-11-01 14:55:00,123.0973,122.836,123.1494,123.5407,445912
AMD,2021-11-01 15:00:00,122.8864,123.5284,123.2177,122.9402,387782
AMD,2021-11-01 15:05:00,122.961,123.5566,124.0822,123.4471,449743
AMD,2021-11-01 15:10:00,123.2962,122.8806,123.2754,122.9293,395970
AMD,2021-11-01 15:15:00,123.4281,123.4741,123.9462,123.5341,541004
AMD,2021-11-01 15:20:00,123.4143,123.0921,124.1439,124.4665,1038571
AMD,2021-11-01 15:25:00,124.2934,123.7865,123.9012,123.8371,776439
AMD,2021-11-01 15:30:00,123.6571,124.2151,124.0063,124.58,615268
AMD,2021-11-01 15:35:00,124.5841,124.5958,124.2795,124.5437,662543
AMD,2021-11-01 15:40:00,124.7222,124.619,125.7149,125.3998,1399073
AMD,2021-11-01 15:45:00,125.1838,124.3862,125.2893,124.9811,1329451
AMD,2021-11-01 15:50:00,125.0193,125.1562,125.4832,125.1217,1254614
AMD,2021-11-01 15:55:00,125.2254,125.1495,126.0931,125.1667,1950411
AMD,2021-11-02 09:30:00,124.5531,124.9773,126.5776,125.1171,3043940
AMD,2021-11-02 09:35:00,125.5165,124.2379,126.5031,125.9812,1812761
AMD,2021-11-02 09:40:00,125.8401,124.2351,125.8443,124.5167,1650967
AMD,2021-11-02 09:45:00,124.3271,124.1857,125.5194,125.6595,1654107
AMD,2021-11-02 09:50:00,125.379,125.0067,127.0512,127.1244,1860095
AMD,2021-11-02 09:55:00,126.9323,125.3333,127.2059,126.3733,1679676
AMD,2021-11-02 10:00:00,126.6152,126.0807,127.4998,127.3514,1834702
AMD,2021-11-02 10:05:00,127.4223,126.2746,127.1928,126.3208,1503414
AMD,2021-11-02 10:10:00,126.5034,125.5954,126.8628,125.6568,1307071
AMD,2021-11-02 10:15:00,125.6695,125.5903,126.0414,126.5928,951773
AMD,2021-11-02 10:20:00,126.5595,125.3896,126.662,125.7543,668559
AMD,2021-11-02 10:25:00,125.967,125.7597,125.9266,126.0013,592362
AMD,2021-11-02 10:30:00,125.8658,125.8889,126.7721,126.4133,950321
AMD,2021-11-02 10:35:00,126.7411,125.9622,126.8058,125.6009,632419
AMD,2021-11-02 10:40:00,126.2582,126.0242,126.1089,125.8819,557622
AMD,2021-11-02 10:45:00,126.0831,125.3343,126.168,126.4727,731878
AMD,2021-11-02 10:50:00,126.3628,126.4515,126.5824,126.5088,815765
AMD,2021-11-02 10:55:00,126.8385,126.5658,126.1653,126.5741,705688
AMD,2021-11-02 11:00:00,126.5589,126.3475,126.9625,127.1301,631854
AMD,2021-11-02 11:05:00,126.8742,126.4483,126.7752,127.218,469313
AMD,2021-11-02 11:10:00,126.348,126.5393,126.6206,126.3544,506196
AMD,2021-11-02 11:15:00,126.5734,126.4278,126.5943,126.1264,551769
AMD,2021-11-02 11:20:00,126.0962,126.147,126.4974,126.7701,330800
AMD,2021-11-02 11:25:00,126.5797,126.0918,126.0972,126.2469,351658
AMD,2021-11-02 11:30:00,126.5717,125.9624,126.842,125.8635,457893
AMD,2021-11-02 11:35:00,126.1893,125.9435,126.9982,127.0294,765128
AMD,2021-11-02 11:40:00,127.4232,126.7596,127.3859,127.6245,1014596
AMD,2021-11-02 11:45:00,127.4804,127.0086,127.5034,127.7038,990891
AMD,2021-11-02 11:50:00,128.1539,127.5104,128.0633,127.5375,1439689
AMD,2021-11-02 11:55:00,127.3341,127.0456,127.5381,127.4587,613328
AMD,2021-11-02 12:00:00,127.2769,127.1136,127.6825,127.0281,581310
AMD,2021-11-02 12:05:00,126.995,127.0165,127.0433,126.85,411782
AMD,2021-11-02 12:10:00,127.0248,126.6366,127.4148,127.3973,567690
AMD,2021-11-02 12:15:00,126.42,126.9758,127.3084,126.6251,428150
AMD,2021-11-02 12:20:00,126.9573,126.4806,127.1068,126.9746,705872
AMD,2021-11-02 12:25:00,127.4875,127.1455,127.7113,127.393,640294
AMD,2021-11-02 12:30:00,127.3708,127.3702,127.5433,127.3135,428273
AMD,2021-11-02 12:35:00,127.7809,127.554,127.7915,127.8483,564254
AMD,2021-11-02 12:40:00,127.9093,127.8597,127.4996,128.1024,416904
AMD,2021-11-02 12:45:00,127.5064,127.5807,128.2084,128.0341,346757
AMD,2021-11-02 12:50:00,127.9349,127.9659,127.686,128.2291,272020
AMD,2021-11-02 12:55:00,127.8747,127.3708,127.781,127.4276,306219
AMD,2021-11-02 13:00:00,127.6082,126.9186,127.4691,127.265,270224
AMD,2021-11-02 13:05:00,127.134,127.6408,127.7153,127.1145,287256
AMD,2021-11-02 13:10:00,126.6821,126.8725,127.4948,127.302,230931
AMD,2021-11-02 13:15:00,127.4924,126.7516,126.5185,126.9131,393307
AMD,2021-11-02 13:20:00,127.1503,127.2357,127.2308,127.5455,578688
AMD,2021-11-02 13:25:00,127.8122,127.3551,127.5696,127.6872,383981
AMD,2021-11-02 13:30:00,127.4312,127.67,127.0834,127.5229,322669
AMD,2021-11-02 13:35:00,127.2207,127.4341,127.9622,127.1918,310709
AMD,2021-11-02 13:40:00,127.5826,127.2892,127.5782,127.629,267275
AMD,2021-11-02 13:45:00,127.6342,127.3243,127.6103,127.7595,216705
AMD,2021-11-02 13:50:00,126.9765,127.2441,127.2962,126.9964,239170
AMD,2021-11-02 13:55:00,127.8078,127.5928,127.6563,127.9312,345792
AMD,2021-11-02 14:00:00,127.736,126.5353,127.7347,126.8389,414104
AMD,2021-11-02 14:05:00,127.1579,126.622,127.2974,126.5717,440745
AMD,2021-11-02 14:10:00,126.9042,126.887,126.426,126.5858,352588
AMD,2021-11-02 14:15:00,126.8275,126.4009,127.2884,126.4988,516201
AMD,2021-11-02 14:20:00,126.9447,126.2819,126.6636,126.72,279683
AMD,2021-11-02 14:25:00,127.1762,126.2816,126.7403,126.967,293094
AMD,2021-11-02 14:30:00,126.7185,126.8189,126.9836,126.7001,231273
AMD,2021-11-02 14:35:00,126.714,126.6607,127.1904,127.0975,212306
AMD,2021-11-02 14:40:00,127.0862,126.5469,126.9937,127.0546,299949
AMD,2021-11-02 14:45:00,127.0609,126.7055,127.2075,126.8521,270260
AMD,2021-11-02 14:50:00,127.1547,126.9716,126.9088,127.2016,155736
AMD,2021-11-02 14:55:00,126.9826,127.1227,127.3123,126.7729,349961
AMD,2021-11-02 15:00:00,126.9016,126.3005,127.2623,126.7968,250884
AMD,2021-11-02 15:05:00,126.6519,127.1292,127.2027,127.2238,201429
AMD,2021-11-02 15:10:00,127.0119,126.9877,127.1284,126.6705,271875
AMD,2021-11-02 15:15:00,127.2432,127.2424,127.2377,126.9952,249104
AMD,2021-11-02 15:20:00,127.1318,126.4378,127.1149,127.3342,201394
AMD,2021-11-02 15:25:00,126.9066,127.2167,127.0252,127.2453,395320
AMD,2021-11-02 15:30:00,127.6877,127.4461,127.2284,127.0335,568780
AMD,2021-11-02 15:35:00,127.394,127.386,128.1945,127.8475,719134
AMD,2021-11-02 15:40:00,128.1711,127.6455,128.3082,127.8888,1302258
AMD,2021-11-02 15:45:00,128.1786,127.8621,128.5336,127.6048,1126132
AMD,2021-11-02 15:50:00,128.0404,128.0515,128.0721,127.9162,952916
AMD,2021-11-02 15:55:00,127.683,127.6949,127.9141,127.5398,1146711
AMD,2021-11-03 09:30:00,127.507,127.4623,128.6104,127.5456,2748720
AMD,2021-11-03 09:35:00,127.8133,126.7509,128.7207,127.4696,1803429
AMD,2021-11-03 09:40:00,127.7839,127.2677,128.8108,128.415,1832759
AMD,2021-11-03 09:45:00,128.8965,128.5055,129.1584,128.6756,1983691
AMD,2021-11-03 09:50:00,128.7256,128.7202,129.5341,128.4073,1568149
AMD,2021-11-03 09:55:00,129.1345,128.2819,129.2756,129.6322,1246761
AMD,2021-11-03 10:00:00,129.4412,128.1502,129.2917,128.43,1251348
AMD,2021-11-03 10:05:00,128.3043,128.4693,129.1467,128.8545,1089235
AMD,2021-11-03 10:10:00,128.4108,128.214,128.8801,128.6747,1035128
AMD,2021-11-03 10:15:00,128.5669,127.7643,128.6424,127.9804,1260495
AMD,2021-11-03 10:20:00,128.2025,127.3475,127.7173,127.4721,970820
AMD,2021-11-03 10:25:00,127.6957,126.6896,127.9676,127.4008,1017713
AMD,2021-11-03 10:30:00,128.477,127.6282,128.203,127.8455,925586
AMD,2021-11-03 10:35:00,127.6363,127.6674,128.8015,127.6791,1022993
AMD,2021-11-03 10:40:00,128.0798,127.8766,127.8575,127.562,688635
AMD,2021-11-03 10:45:00,127.7819,127.4125,127.9842,128.0166,583171
AMD,2021-11-03 10:50:00,127.8855,127.5523,127.8383,127.7269,787940
AMD,2021-11-03 10:55:00,128.031,127.4556,128.3738,127.8275,651696
AMD,2021-11-03 11:00:00,127.9269,128.3163,129.0588,127.7046,544107
AMD,2021-11-03 11:05:00,128.2845,128.3189,127.881,127.7743,548752
AMD,2021-11-03 11:10:00,128.2858,127.762,128.7533,128.7703,640016
AMD,2021-11-03 11:15:00,128.4198,128.0322,128.7818,128.5501,775735
AMD,2021-11-03 11:20:00,128.8798,128.4772,128.9884,128.3591,643317
AMD,2021-11-03 11:25:00,128.6295,128.5836,129.0372,129.0817,836363
AMD,2021-11-03 11:30:00,128.6975,128.0698,128.9602,129.0068,598890
AMD,2021-11-03 11:35:00,127.9423,128.4968,129.058,128.6633,595481
AMD,2021-11-03 11:40:00,129.0272,128.5531,129.1017,129.3824,483450
AMD,2021-11-03 11:45:00,129.2533,128.8607,129.3782,129.5533,1092609
AMD,2021-11-03 11:50:00,129.6713,129.7453,129.9253,129.8144,1083870
AMD,2021-11-03 11:55:00,129.5831,129.3277,130.0792,129.8435,701445
AMD,2021-11-03 12:00:00,129.7468,129.2387,129.6961,129.2549,833009
AMD,2021-11-03 12:05:00,129.2915,128.9285,129.8973,128.777,512589
AMD,2021-11-03 12:10:00,129.4373,129.4721,129.5262,129.1961,570758
AMD,2021-11-03 12:15:00,128.9804,129.2783,129.7834,129.9234,641361
AMD,2021-11-03 12:20:00,129.664,128.8911,129.8029,128.8982,606680
AMD,2021-11-03 12:25:00,129.3658,129.5085,129.3748,129.8118,496705
AMD,2021-11-03 12:30:00,129.9846,129.3728,129.5559,129.9015,607638
AMD,2021-11-03 12:35:00,129.8792,129.5677,129.829,129.1976,488750
AMD,2021-11-03 12:40:00,129.6908,129.4149,130.2151,129.4374,561896
AMD,2021-11-03 12:45:00,129.4694,129.265,129.2119,129.3462,372038
AMD,2021-11-03 12:50:00,129.8425,129.829,129.1687,130.2497,483078
AMD,2021-11-03 12:55:00,129.4184,129.7618,129.7465,129.6848,483551
AMD,2021-11-03 13:00:00,129.9235,129.3717,130.1267,129.8649,565055
AMD,2021-11-03 13:05:00,129.463,129.5779,130.1484,129.1921,483882
AMD,2021-11-03 13:10:00,129.5195,129.1557,129.8412,129.9485,372873
AMD,2021-11-03 13:15:00,129.7874,129.102,129.9934,129.7369,429182
AMD,2021-11-03 13:20:00,129.5749,129.5541,129.5965,129.2678,375019
AMD,2021-11-03 13:25:00,129.2547,129.803,129.5971,129.9033,307684
AMD,2021-11-03 13:30:00,129.8641,129.4967,129.8721,129.6659,252012
AMD,2021-11-03 13:35:00,129.7111,129.2564,129.6929,129.4417,236921
AMD,2021-11-03 13:40:00,129.3314,129.6727,129.4545,129.6613,288458
AMD,2021-11-03 13:45:00,129.4592,129.3805,129.7039,129.3609,368140
AMD,2021-11-03 13:50:00,128.9529,129.5291,129.9238,129.1999,451196
AMD,2021-11-03 13:55:00,129.5419,129.6195,129.4905,129.5542,286131
AMD,2021-11-03 14:00:00,129.6651,129.4455,130.528,130.2311,1599221
AMD,2021-11-03 14:05:00,130.203,129.8989,130.5148,130.0236,833435
AMD,2021-11-03 14:10:00,129.8082,129.2594,129.8895,129.9258,602648
AMD,2021-11-03 14:15:00,129.8719,129.4828,129.3327,129.3772,489849
AMD,2021-11-03 14:20:00,129.2917,129.3922,129.8802,129.3577,391911
AMD,2021-11-03 14:25:00,129.5667,129.0825,129.5225,129.4242,367100
AMD,2021-11-03 14:30:00,129.5995,129.4992,129.2448,129.4118,411138
AMD,2021-11-03 14:35:00,129.4737,129.3202,129.4567,129.7459,383687
AMD,2021-11-03 14:40:00,129.467,129.8291,129.9235,129.1962,416528
AMD,2021-11-03 14:45:00,129.8385,129.604,130.0278,130.2222,698824
AMD,2021-11-03 14:50:00,130.3834,130.1204,130.2549,130.472,610594
AMD,2021-11-03 14:55:00,129.9776,130.1473,130.8883,130.3461,519192
AMD,2021-11-03 15:00:00,129.84,130.2146,129.8493,129.7072,470858
AMD,2021-11-03 15:05:00,129.7356,129.6882,130.1761,129.8596,397510
AMD,2021-11-03 15:10:00,130.3916,129.9974,130.1831,129.6116,437450
AMD,2021-11-03 15:15:00,129.677,129.9038,129.882,129.9996,341339
AMD,2021-11-03 15:20:00,130.0272,130.4448,130.7044,130.4139,396527
AMD,2021-11-03 15:25:00,129.7267,129.9449,129.995,130.0803,381438
AMD,2021-11-03 15:30:00,130.0797,129.9474,130.6837,129.9124,488333
AMD,2021-11-03 15:35:00,129.7698,130.2177,130.3486,130.5226,412703
AMD,2021-11-03 15:40:00,130.1774,130.4066,130.6342,130.5336,700825
AMD,2021-11-03 15:45:00,129.9717,130.2561,130.6035,130.7441,611153
AMD,2021-11-03 15:50:00,130.6435,129.599,130.5049,130.3918,830547
AMD,2021-11-03 15:55:00,130.2771,130.142,130.7658,130.575,1636727
AMD,2021-11-04 09:30:00,131.6681,130.822,132.7836,131.6889,2842765
AMD,2021-11-04 09:35:00,130.9946,130.663,131.976,131.9452,2309967
AMD,2021-11-04 09:40:00,131.9216,131.244,132.7027,132.1439,1631699
AMD,2021-11-04 09:45:00,131.7871,130.9384,132.3068,132.1959,1549775
AMD,2021-11-04 09:50:00,132.6315,132.2084,132.4275,132.2476,1729610
AMD,2021-11-04 09:55:00,132.8611,132.1624,132.6099,132.3865,1241197
AMD,2021-11-04 10:00:00,132.4304,132.636,133.2126,133.3408,1579435
AMD,2021-11-04 10:05:00,132.9126,132.4753,132.7917,132.6232,1119326
AMD,2021-11-04 10:10:00,133.0147,132.4498,133.0722,133.5074,875004
AMD,2021-11-04 10:15:00,133.1832,132.9202,134.4589,134.0071,1659717
AMD,2021-11-04 10:20:00,134.2062,133.7349,134.8102,134.1331,1866638
AMD,2021-11-04 10:25:00,133.8477,134.3086,134.8801,134.4767,2034474
AMD,2021-11-04 10:30:00,134.7824,134.0846,134.9229,134.807,1726844
AMD,2021-11-04 10:35:00,134.9851,134.7562,135.6991,135.1973,1658856
AMD,2021-11-04 10:40:00,135.2445,134.4413,135.4155,134.1542,1527794
AMD,2021-11-04 10:45:00,134.4844,134.4138,135.268,134.7299,1479452
AMD,2021-11-04 10:50:00,135.1094,134.5413,135.0102,135.3919,881611
AMD,2021-11-04 10:55:00,135.0316,134.4778,135.2257,134.7593,713449
AMD,2021-11-04 11:00:00,134.5017,134.6329,135.4705,135.0309,900873
AMD,2021-11-04 11:05:00,134.8958,135.1799,135.3386,135.266,664785
AMD,2021-11-04 11:10:00,134.9683,134.7866,135.5769,135.4239,1212399
AMD,2021-11-04 11:15:00,135.2565,134.2863,135.6032,134.7823,937927
AMD,2021-11-04 11:20:00,134.6233,134.6496,135.2544,134.2065,875421
AMD,2021-11-04 11:25:00,134.5617,133.9011,134.6283,133.9062,1647351
AMD,2021-11-04 11:30:00,133.9333,133.8212,134.1159,134.3919,1435717
AMD,2021-11-04 11:35:00,134.0513,134.092,134.7648,133.9627,950284
AMD,2021-11-04 11:40:00,133.9644,133.9744,134.4651,134.3271,712307
AMD,2021-11-04 11:45:00,134.2219,133.7671,133.9519,133.6528,513472
AMD,2021-11-04 11:50:00,133.7589,134.0373,134.4714,133.8465,514734
AMD,2021-11-04 11:55:00,133.7975,134.1498,134.4611,134.4667,763930
AMD,2021-11-04 12:00:00,134.4819,134.8503,135.682,135.3696,993479
AMD,2021-11-04 12:05:00,135.058,135.115,135.8763,135.9198,1243873
AMD,2021-11-04 12:10:00,136.1044,135.7568,136.1656,136.1096,1435080
AMD,2021-11-04 12:15:00,136.19,136.0327,136.6599,136.0564,1543031
AMD,2021-11-04 12:20:00,136.4294,135.4998,136.4175,136.259,945209
AMD,2021-11-04 12:25:00,136.2133,135.4086,135.6104,136.0853,706677
AMD,2021-11-04 12:30:00,135.5786,136.2392,136.2762,136.0893,649804
AMD,2021-11-04 12:35:00,135.5403,135.8504,136.4333,135.65,692162
AMD,2021-11-04 12:40:00,136.0485,135.737,136.7373,136.0482,424935
AMD,2021-11-04 12:45:00,136.3412,135.9732,136.7547,137.1095,779450
AMD,2021-11-04 12:50:00,136.7055,135.7794,136.8851,135.9087,875559
AMD,2021-11-04 12:55:00,136.3036,135.8201,136.1594,136.4539,498554
AMD,2021-11-04 13:00:00,136.088,136.0979,136.2473,136.0189,586316
AMD,2021-11-04 13:05:00,136.1217,135.5439,136.2963,136.1094,406047
AMD,2021-11-04 13:10:00,136.0758,135.8866,136.8476,136.0996,635920
AMD,2021-11-04 13:15:00,135.5922,135.3973,135.937,135.998,481069
AMD,2021-11-04 13:20:00,135.6432,135.5315,136.1139,135.3257,456230
AMD,2021-11-04 13:25:00,135.7475,136.4677,136.0562,136.2642,375151
AMD,2021-11-04 13:30:00,136.4889,135.4245,136.0366,135.4431,418096
AMD,2021-11-04 13:35:00,135.2999,135.4923,136.5382,136.2459,297737
AMD,2021-11-04 13:40:00,135.9488,136.0236,136.0949,136.48,310187
AMD,2021-11-04 13:45:00,136.6569,135.9099,136.0639,135.9042,399461
AMD,2021-11-04 13:50:00,135.8968,135.7999,135.8001,136.5028,288805
AMD,2021-11-04 13:55:00,136.264,135.7419,136.3482,136.7578,707940
AMD,2021-11-04 14:00:00,136.5133,135.9882,136.5818,135.9026,735849
AMD,2021-11-04 14:05:00,136.344,135.335,136.1437,136.4205,606988
AMD,2021-11-04 14:10:00,136.5256,135.9824,137.0609,136.3422,624027
